competitor,route_start,route_dest,from_alternateId,to_alternateId,CODE,pax_1,pax_2,pax_3,pax_4,pax_5,pax_6,pax_7,pax_8,pax_9,pax_10,pax_11,pax_12,pax_13,pax_14,pax_15,pax_16
Sun,Rio De Janeiro Santos Dumont Airport,Itaborai,26487,32800,SDU,,,,,,,,,,,,,,,,
Sun,Rio De Janeiro Santos Dumont Airport,Maracana (Rio de Janeiro),26487,26580,SDU,,,,,,,,,,,,,,,,
Sun,Rio De Janeiro Santos Dumont Airport,Niteroi,26487,26583,SDU,,,,,,,,,,,,,,,,
Sun,Rio De Janeiro Santos Dumont Airport,Nova Friburgo,26487,37995,SDU,,,,,,,,,,,,,,,,
Sun,Rio De Janeiro Santos Dumont Airport,Rio De Janeiro,26487,43189,SDU,,,,,,,,,,,,,,,,
Sun,Rio De Janeiro Santos Dumont Airport,Sao Paolo,26487,26514,SDU,,,,,,,,,,,,,,,,
Sun,Rio De Janeiro Santos Dumont Airport,São Sebastião,26487,26835,SDU,,,,,,,,,,,,,,,,
Sun,San Juan De Puerto Rico Airport,Bayamon,26500,32154,SJU,,,,,,,,,,,,,,,,
Sun,São Paulo Congonhas Airport,Camburi,26482,32291,CGH,,,,,,,,,,,,,,,,
Sun,São Paulo Congonhas Airport,Campos Do Jordão,26482,32290,CGH,,,,,,,,,,,,,,,,
Sun,São Paulo Congonhas Airport,Interlagos,26482,32857,CGH,,,,,,,,,,,,,,,,
Sun,São Paulo Congonhas Airport,Jundiaí,26482,28266,CGH,,,,,,,,,,,,,,,,
Sun,São Paulo Congonhas Airport,Santo André,26482,33846,CGH,,,,,,,,,,,,,,,,
Sun,São Paulo Congonhas Airport,Paraty,26482,26819,CGH,,,,,,,,,,,,,,,,
Sun,São Paulo Congonhas Airport,Poços De Caldas,26482,35820,CGH,,,,,,,,,,,,,,,,
Sun,Shanghai Hongqiao Airport,Baoshan (Shanghai),32166,32050,SHA,,,,,,,,,,,,,,,,
Sun,Tianjin Airport (TSN),Beijing City Centre,38874,31965,TSN,,,,,,,,,,,,,,,,
Sun,Tianjin Airport (TSN),Cruise Termnal Por Xiamen,38874,41274,TSN,,,,,,,,,,,,,,,,
Sun,Tianjin Airport (TSN),Tanggu (Tianjin),38874,38910,TSN,,,,,,,,,,,,,,,,
Sun,Tianjin Airport (TSN),Tianjin,38874,38910,TSN,,,,,,,,,,,,,,,,
Sun,Tianjin Airport (TSN),Tianjin Port,38874,32528,TSN,,,,,,,,,,,,,,,,
Sun,Tianjin Airport (TSN),Xi´an,38874,29568,TSN,,,,,,,,,,,,,,,,
Sun,Tianjin Airport (TSN),Yiwu,38874,39225,TSN,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Adachi,30930,40825,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Chiyoda,30930,39411,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Katsushika,30930,42018,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Koto (Tokyo),30930,39964,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Minamimizumoto,30930,39255,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Minato,30930,39322,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Nerima,30930,40117,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Setagaya,30930,40295,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Shibuya,30930,39507,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Shibuya Train Station,30930,40500,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Shinagawa,30930,40813,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Shinjuko Train Station,30930,40503,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Shinjuku,30930,39324,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Suginami-Ku,30930,42350,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Tokyo City Centar,30930,39075,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Toshima,30930,40625,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Urayasu,30930,39400,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Yokohama,30930,39975,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Yokohama Cruise Port,30930,40541,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Chuo,30930,39323,NRT,,,,,,,,,,,,,,,,
Sun,Tokyo Narita Airport,Odaiba,30930,40195,NRT,,,,,,,,,,,,,,,,
Sun,Viracopos Airport,Águas De São Pedro,32001,32645,VCP,,,,,,,,,,,,,,,,
Sun,Washington National Airport,Manhattan Cruise Terminal,29140,29536,DCA,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),Abu Dhabi,30215,24989,DWC,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),Fujairah,30215,25124,DWC,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),Sharjah,30215,25129,DWC,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),"Deira, UAE",30215,25120,DWC,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),Umm Al Quwain,30215,25131,DWC,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),Al Madam,30215,25117,DWC,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),Hatta,30215,25125,DWC,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),Khor Fakkan,30215,25127,DWC,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),Al Mirfa,30215,37324,DWC,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),Arada,30215,37482,DWC,,,,,,,,,,,,,,,,
Sun,Al Maktoum International Airport (DWC),Al Aweer,30215,37864,DWC,,,,,,,,,,,,,,,,
Sun,Montpellier Airport,Montpellier,21679,21678,MPL,,,,,,,,,,,,,,,,
Sun,Granada Airport,Granada,10573,22126,GRX,,,,,,,,,,,,,,,,
Sun,Pula Airport,Opatija,26134,25344,PUY,,,,,,,,,,,,,,,,
Sun,Pula Airport,Piran,26134,25345,PUY,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Crikvenica,28073,25079,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,"Krk, Krk",28073,25078,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Lovran,28073,25077,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Mali Lošinj,28073,27483,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Njivice,28073,28081,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Novi Vinodolski,28073,28082,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Opatija,28073,25344,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Punat,28073,24088,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Rabac,28073,26135,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Trieste,28073,21636,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Selce,28073,28084,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Jadranovo,28073,42718,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,"Banjol, Island Of Rab",28073,35032,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,"Palit, Island Of Rab",28073,35032,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,"Supetarska Draga, Island Of Rab",28073,35032,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,"Nerezine, Island Of Losinj",28073,27483,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,"Pula, Ferry Port",28073,39036,RJK,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Klimno,28073,45031,RJK,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,Crikvenica,25464,25079,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,"Krk, Krk",25464,25078,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,Maribor,25464,25339,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,Opatija,25464,25344,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,Pula,25464,24087,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,Rijeka,25464,25053,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,Zagreb,25464,24093,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,Rogaška Slatina,25464,32091,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,"Zagreb, Railway Station",25464,24093,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,Ljubljana,25464,25337,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,Veli Lošinj,25464,27483,ZAG,,,,,,,,,,,,,,,,
Sun,Zagreb Airport,Ljubljana Train Station,25464,25337,ZAG,,,,,,,,,,,,,,,,
Sun,Zadar Airport,Split,25240,24089,ZAD,,,,,,,,,,,,,,,,
Sun,Zadar Airport,Omiš,25240,25057,ZAD,,,,,,,,,,,,,,,,
Sun,Zadar Airport,"Marina Aci Split, Split",25240,24089,ZAD,,,,,,,,,,,,,,,,
Sun,Split Airport,Jesenice Hr,23900,25056,SPU,,,,,,,,,,,,,,,,
Sun,Split Airport,"Kor?ula, Kor?ula",23900,25081,SPU,,,,,,,,,,,,,,,,
Sun,Split Airport,"Zaton, Šibenik",23900,32210,SPU,,,,,,,,,,,,,,,,
Sun,Split Airport,Velo Grablje,23900,25086,SPU,,,,,,,,,,,,,,,,
Sun,Split Airport,"Žabori?, Šibenik",23900,25046,SPU,,,,,,,,,,,,,,,,
Sun,Dubrovnik Airport,Orebi?,23901,25209,DBV,,,,,,,,,,,,,,,,
Sun,Dubrovnik Airport,Cavtat,23901,25080,DBV,,,,,,,,,,,,,,,,
Sun,Dubrovnik Airport,Kotor,23901,26322,DBV,,,,,,,,,,,,,,,,
Sun,Dubrovnik Airport,Sveti Stefan,23901,25222,DBV,,,,,,,,,,,,,,,,
Sun,Dubrovnik Airport,Be?i?i,23901,27435,DBV,,,,,,,,,,,,,,,,
Sun,Dubrovnik Airport,Trebinje,23901,27924,DBV,,,,,,,,,,,,,,,,
Sun,Dubrovnik Airport,Tivat Airport,23901,30434,DBV,,,,,,,,,,,,,,,,
Sun,Dubrovnik Airport,Risan,23901,37587,DBV,,,,,,,,,,,,,,,,
Sun,Dubrovnik Airport,Durres,23901,31541,DBV,,,,,,,,,,,,,,,,
Sun,Dubrovnik Airport,Gruda,23901,27504,DBV,,,,,,,,,,,,,,,,
Sun,Geneva Airport,Samoens,10668,10750,GVA,,,,,,,,,,,,,,,,
Sun,Geneva Airport,Annecy City Centre,10668,22453,GVA,,,,,,,,,,,,,,,,
Sun,Geneva Airport,Chambery Town Center,10668,10689,GVA,,,,,,,,,,,,,,,,
Sun,Geneva Airport,Talloires-Montmin,10668,24977,GVA,,,,,,,,,,,,,,,,
Sun,Geneva Airport,Les Arcs,10668,25234,GVA,,,,,,,,,,,,,,,,
Sun,Geneva Airport,Les Contamines-Montjoie,10668,10770,GVA,,,,,,,,,,,,,,,,
Sun,Geneva Airport,Grand Massif,10668,31623,GVA,,,,,,,,,,,,,,,,
Sun,Geneva Airport,Le Praz,10668,10651,GVA,,,,,,,,,,,,,,,,
Sun,Geneva Airport,Montriond,10668,10765,GVA,,,,,,,,,,,,,,,,
Sun,Munich Airport,Fieberbrunn,21801,22239,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Flachau,21801,22242,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Ingolstadt,21801,23312,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Munich,21801,22964,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Markt Schwaben,21801,24571,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Tegernsee,21801,28864,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Leogang,21801,24078,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Jochberg,21801,33249,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Unterschleißheim,21801,33440,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Oberding,21801,24129,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Kappl,21801,22261,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Schliersee,21801,22967,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Prien Am Chiemsee,21801,24374,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Krimml,21801,26722,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Wörgl,21801,22659,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Gilching,21801,32333,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Berchtesgaden,21801,27588,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Gräfelfing,21801,27334,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Kempten,21801,23291,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Frankfurt Am Main Airport,21801,23418,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Achenkirch,21801,22224,MUC,,,,,,,,,,,,,,,,
Sun,Munich Airport,Hochgurgl,21801,22254,MUC,,,,,,,,,,,,,,,,
Sun,Chambery Airport (CMF),Sauze D'oulx,10667,21989,CMF,,,,,,,,,,,,,,,,
Sun,Cologne Bonn Airport,Hürth,23631,35055,CGN,,,,,,,,,,,,,,,,
Sun,Cologne Bonn Airport,Königswinter,23631,33551,CGN,,,,,,,,,,,,,,,,
Sun,Cologne Bonn Airport,Bonn,23631,22841,CGN,,,,,,,,,,,,,,,,
Sun,Cologne Bonn Airport,Meckenheim,23631,36322,CGN,,,,,,,,,,,,,,,,
Sun,Cologne Bonn Airport,Düren,23631,36147,CGN,,,,,,,,,,,,,,,,
Sun,Cologne Bonn Airport,Rheinbach,23631,31248,CGN,,,,,,,,,,,,,,,,
Sun,Cologne Bonn Airport,Bad Neuenahr-Ahrweiler,23631,27272,CGN,,,,,,,,,,,,,,,,
Sun,Naples Airport,Casal Di Principe,23891,32905,NAP,,,,,,,,,,,,,,,,
Sun,Naples Airport,Monte Di Procida,23891,42565,NAP,,,,,,,,,,,,,,,,
Sun,Brno Airport (BRQ),Prague Airport,30502,21849,BRQ,,,,,,,,,,,,,,,,
Sun,Tivat Airport,Dubrovnik,30434,24083,TIV,,,,,,,,,,,,,,,,
Sun,Tivat Airport,Perast,30434,25218,TIV,,,,,,,,,,,,,,,,
Sun,Tivat Airport,Petrovac (Petrovac Na Moru),30434,25219,TIV,,,,,,,,,,,,,,,,
Sun,Tivat Airport,Sveti Stefan,30434,25222,TIV,,,,,,,,,,,,,,,,
Sun,Tivat Airport,Tivat,30434,25223,TIV,,,,,,,,,,,,,,,,
Sun,Tivat Airport,Ulcinj,30434,35321,TIV,,,,,,,,,,,,,,,,
Sun,Tivat Airport,Kotor,30434,26322,TIV,,,,,,,,,,,,,,,,
Sun,Tivat Airport,Pr?anj,30434,38478,TIV,,,,,,,,,,,,,,,,
Sun,Tivat Airport,Cetinje,30434,35469,TIV,,,,,,,,,,,,,,,,
Sun,Tivat Airport,Njivice,30434,28081,TIV,,,,,,,,,,,,,,,,
Sun,Barcelona Airport,Barbera Del Valles,10571,20833,BCN,,,,,,,,,,,,,,,,
Sun,Lamezia Terme Airport,Catania Airport,27375,22315,SUF,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Cabo Roig,10569,10005,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Dénia,10569,10010,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,La Manga Club,10569,10016,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,"Moraira, Moraira - Teulada",10569,10020,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Mutxamel,10569,21290,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,La Zenia,10569,10904,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,San Javier,10569,22119,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Benitachell,10569,22490,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Aguilas,10569,22198,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Cala De Finestrat,10569,10589,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Benidoleig,10569,22373,ALC,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Barcelona,10569,10076,ALC,,,,,,,,,,,,,,,,
Sun,Girona Airport,Llafranc Palafrugell,10100,10108,GRO,,,,,,,,,,,,,,,,
Sun,Girona Airport,Lloret De Mar,10100,10109,GRO,,,,,,,,,,,,,,,,
Sun,Girona Airport,Platja De Pals,10100,10125,GRO,,,,,,,,,,,,,,,,
Sun,Girona Airport,Salou,10100,10130,GRO,,,,,,,,,,,,,,,,
Sun,Girona Airport,Estartit,10100,10104,GRO,,,,,,,,,,,,,,,,
Sun,Girona Airport,Escala,10100,10103,GRO,,,,,,,,,,,,,,,,
Sun,Girona Airport,Barcelona Sants Train Station,10100,40292,GRO,,,,,,,,,,,,,,,,
Sun,Girona Airport,Sant Feliu De Guixols,10100,10184,GRO,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Drunen,24408,24535,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Lommel,24408,26321,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Valkenburg,24408,24410,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Zaandam,24408,24412,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Cuijk,24408,26773,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Düsseldorf,24408,23632,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Aachen,24408,22836,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Eindhoven,24408,22418,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Amersfoort,24408,25279,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Camping Beekse Bergen,24408,28688,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Utrecht,24408,22423,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Mol,24408,27885,EIN,,,,,,,,,,,,,,,,
Sun,Düsseldorf Weeze Airport,Eindhoven Airport,23633,24408,NRN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Gdynia,26664,26686,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Leba,26664,26699,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Malbork,26664,26690,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Rumia,26664,29279,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Slupsk,26664,26701,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Sopot,26664,26687,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Wejherowo,26664,26704,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Wladyslawowo,26664,26705,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Bydgoszcz,26664,30239,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Jastrz?bia Góra,26664,31509,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Puck,26664,26692,GDN,,,,,,,,,,,,,,,,
Sun,Gdansk Airport,Tczew,26664,26702,GDN,,,,,,,,,,,,,,,,
Sun,Pozna? Airport (POZ),Gdansk Airport,26665,26685,POZ,,,,,,,,,,,,,,,,
Sun,Montpellier Airport,Valleraugue,21679,25008,MPL,,,,,,,,,,,,,,,,
Sun,Montpellier Airport,Les Baux De Provence,21679,21716,MPL,,,,,,,,,,,,,,,,
Sun,Montpellier Airport,Sommieres,21679,27219,MPL,,,,,,,,,,,,,,,,
Sun,Montpellier Airport,Agde,21679,21673,MPL,,,,,,,,,,,,,,,,
Sun,Faro Airport,Albufeira,10809,10786,FAO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Durango,20729,20732,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Getxo,20729,20743,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Hondarribia,20729,20745,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Mundaka,20729,24779,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Balmaseda,20729,24768,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Lezama,20729,24776,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Los Arcos,20729,10277,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Nájera,20729,27406,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Santander Airport,20729,20764,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Sopelana,20729,24787,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Valle De Trapaga,20729,24788,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,St Jean De Luz,20729,20741,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,San Sebastian,20729,20719,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Santurtzi,20729,24785,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Pedrena,20729,20789,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Estella,20729,21521,BIO,,,,,,,,,,,,,,,,
Sun,Wroclaw Airport,Brzeg,23888,26708,WRO,,,,,,,,,,,,,,,,
Sun,Wroclaw Airport,Opole,23888,25407,WRO,,,,,,,,,,,,,,,,
Sun,Wroclaw Airport,Poznan,23888,24139,WRO,,,,,,,,,,,,,,,,
Sun,Wroclaw Airport,Prague,23888,21879,WRO,,,,,,,,,,,,,,,,
Sun,Wroclaw Airport,Strzelce Opolskie,23888,28212,WRO,,,,,,,,,,,,,,,,
Sun,Wroclaw Airport,Swidnica,23888,26715,WRO,,,,,,,,,,,,,,,,
Sun,Wroclaw Airport,Boleslawiec,23888,36077,WRO,,,,,,,,,,,,,,,,
Sun,Wroclaw Airport,Nysa,23888,33829,WRO,,,,,,,,,,,,,,,,
Sun,Santorini Airport,Fira (Santorini),22983,23035,JTR,,,,,,,,,,,,,,,,
Sun,Thessaloniki Airport,Athens,23773,21532,SKG,,,,,,,,,,,,,,,,
Sun,Thessaloniki Airport,Keramoti,23773,30166,SKG,,,,,,,,,,,,,,,,
Sun,Mykonos Airport,Agios Ioanis (Mykonos),22986,22990,JMK,,,,,,,,,,,,,,,,
Sun,Granada Airport,Castillo De Locubin,10573,36355,GRX,,,,,,,,,,,,,,,,
Sun,Crete Heraklion Airport (HER),Rethimno,23896,41354,HER,,,,,,,,,,,,,,,,
Sun,Crete Chania Airport (CHQ),Agia Marina Chania,23895,24209,CHQ,,,,,,,,,,,,,,,,
Sun,Crete Chania Airport (CHQ),Vamos,23895,24315,CHQ,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Acharavi,21386,21387,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Agios Georgios (Corfu South),21386,23236,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Corfu Town,21386,21397,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Dassia,21386,21399,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Ermones,21386,21400,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Gouvia,21386,21402,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Kalami,21386,21405,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Kassiopi Town,21386,21407,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Kontokali,21386,21411,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Messonghi,21386,21414,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Nissaki,21386,21416,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Pelekas Beach (Kontogialos),21386,21410,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Sidari,21386,21421,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Roda,21386,21420,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Arillas,21386,21394,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Ipsos Beach,21386,21404,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Corfu Port,21386,40599,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Agios Ioannis Peristeron,21386,21390,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Agios Stefanos,21386,22991,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Afionas,21386,23064,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Avlaki,21386,23071,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Paramonas,21386,23086,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Kato Korakiana,21386,23077,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Astrakeri,21386,23070,CFU,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Agios Gerorgios North,21386,23236,CFU,,,,,,,,,,,,,,,,
Sun,Gran Canaria Airport,Agaete,22341,22342,LPA,,,,,,,,,,,,,,,,
Sun,Tenerife North Airport,Abama,22880,22881,TFN,,,,,,,,,,,,,,,,
Sun,Murcia Airport,Albox,10579,21469,RMU,,,,,,,,,,,,,,,,
Sun,Murcia Airport,Lo Pagán,10579,22208,RMU,,,,,,,,,,,,,,,,
Sun,La Coruña Airport,La Coruna,24502,21082,LCG,,,,,,,,,,,,,,,,
Sun,Alghero Airport,Badesi,26370,26371,AHO,,,,,,,,,,,,,,,,
Sun,Copenhagen Airport (CPH),Lyngby,23876,29207,CPH,,,,,,,,,,,,,,,,
Sun,Copenhagen Airport (CPH),Hillerød,23876,32828,CPH,,,,,,,,,,,,,,,,
Sun,Biarritz Airport,Camping Messanges Vieux Port (Reception),22371,26831,BIQ,,,,,,,,,,,,,,,,
Sun,Biarritz Airport,Camping Le Ruisseau Bidart,22371,23176,BIQ,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Beldibi (Antalya),10902,10886,AYT,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Turkler,10902,10865,AYT,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Antalya,10902,21963,AYT,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Avsallar,10902,10866,AYT,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Sorgun,10902,10874,AYT,,,,,,,,,,,,,,,,
Sun,Cardiff Airport,Brecon,27698,27738,CWL,,,,,,,,,,,,,,,,
Sun,Cardiff Airport,Caerphilly,27698,27731,CWL,,,,,,,,,,,,,,,,
Sun,Cardiff Airport,Cardiff,27698,27730,CWL,,,,,,,,,,,,,,,,
